fitness,algorithm,N,best_fitness,time,random_state,max_iters
FourPeaks,simulated_annealing,30,2.0,0.00041413307189941406,0,50.0
FourPeaks,simulated_annealing,30,54.0,0.0022270679473876953,0,500.0
FourPeaks,simulated_annealing,30,51.0,0.0020499229431152344,0,1000.0
FourPeaks,simulated_annealing,30,8.0,0.00039124488830566406,1,50.0
FourPeaks,simulated_annealing,30,18.0,0.0014209747314453125,1,500.0
FourPeaks,simulated_annealing,30,18.0,0.0014290809631347656,1,1000.0
FourPeaks,simulated_annealing,30,2.0,0.00039505958557128906,2,50.0
FourPeaks,simulated_annealing,30,46.0,0.0012333393096923828,2,500.0
FourPeaks,simulated_annealing,30,46.0,0.001065969467163086,2,1000.0
FourPeaks,simulated_annealing,30,36.0,0.000392913818359375,3,50.0
FourPeaks,simulated_annealing,30,41.0,0.0008690357208251953,3,500.0
FourPeaks,simulated_annealing,30,41.0,0.0008697509765625,3,1000.0
FourPeaks,genetic_alg,30,49.0,0.09842705726623535,0,50.0
FourPeaks,genetic_alg,30,44.0,0.10271286964416504,0,500.0
FourPeaks,genetic_alg,30,43.0,0.062426090240478516,0,1000.0
FourPeaks,genetic_alg,30,48.0,0.08424973487854004,1,50.0
FourPeaks,genetic_alg,30,48.0,0.08426499366760254,1,500.0
FourPeaks,genetic_alg,30,48.0,0.08424925804138184,1,1000.0
FourPeaks,genetic_alg,30,43.0,0.056448936462402344,2,50.0
FourPeaks,genetic_alg,30,43.0,0.05622601509094238,2,500.0
FourPeaks,genetic_alg,30,43.0,0.056365013122558594,2,1000.0
FourPeaks,genetic_alg,30,44.0,0.0609133243560791,3,50.0
FourPeaks,genetic_alg,30,44.0,0.060996055603027344,3,500.0
FourPeaks,genetic_alg,30,44.0,0.06120586395263672,3,1000.0
FourPeaks,mimic,30,43.0,0.5647821426391602,0,5.0
FourPeaks,mimic,30,51.0,1.8643200397491455,0,50.0
FourPeaks,mimic,30,49.0,2.1100828647613525,0,100.0
FourPeaks,mimic,30,49.0,0.5626368522644043,1,5.0
FourPeaks,mimic,30,54.0,2.7508292198181152,1,50.0
FourPeaks,mimic,30,54.0,2.7433228492736816,1,100.0
FourPeaks,mimic,30,47.0,0.5595319271087646,2,5.0
FourPeaks,mimic,30,56.0,2.400118827819824,2,50.0
FourPeaks,mimic,30,56.0,2.4000349044799805,2,100.0
FourPeaks,mimic,30,45.0,0.5666460990905762,3,5.0
FourPeaks,mimic,30,51.0,1.8705661296844482,3,50.0
FourPeaks,mimic,30,51.0,1.8639857769012451,3,100.0
OneMax,random_hill_climb,40,35.0,0.00033092498779296875,0,50.0
OneMax,random_hill_climb,40,32.0,0.00025010108947753906,0,500.0
OneMax,random_hill_climb,40,32.0,0.0002951622009277344,0,1000.0
OneMax,random_hill_climb,40,36.0,0.00032591819763183594,1,50.0
OneMax,random_hill_climb,40,36.0,0.0003559589385986328,1,500.0
OneMax,random_hill_climb,40,36.0,0.00035691261291503906,1,1000.0
OneMax,random_hill_climb,40,35.0,0.0003190040588378906,2,50.0
OneMax,random_hill_climb,40,37.0,0.0003941059112548828,2,500.0
OneMax,random_hill_climb,40,37.0,0.00042700767517089844,2,1000.0
OneMax,random_hill_climb,40,32.0,0.0003020763397216797,3,50.0
OneMax,random_hill_climb,40,32.0,0.0002880096435546875,3,500.0
OneMax,random_hill_climb,40,32.0,0.00026988983154296875,3,1000.0
OneMax,simulated_annealing,40,31.0,0.0004930496215820312,0,50.0
OneMax,simulated_annealing,40,34.0,0.0009610652923583984,0,500.0
OneMax,simulated_annealing,40,34.0,0.0009150505065917969,0,1000.0
OneMax,simulated_annealing,40,31.0,0.0004570484161376953,1,50.0
OneMax,simulated_annealing,40,34.0,0.0009500980377197266,1,500.0
OneMax,simulated_annealing,40,34.0,0.0009741783142089844,1,1000.0
OneMax,simulated_annealing,40,31.0,0.0004658699035644531,2,50.0
OneMax,simulated_annealing,40,36.0,0.001094818115234375,2,500.0
OneMax,simulated_annealing,40,36.0,0.0011038780212402344,2,1000.0
OneMax,simulated_annealing,40,24.0,0.0004658699035644531,3,50.0
OneMax,simulated_annealing,40,32.0,0.0008447170257568359,3,500.0
OneMax,simulated_annealing,40,32.0,0.0009007453918457031,3,1000.0
OneMax,genetic_alg,40,32.0,0.14673113822937012,0,50.0
OneMax,genetic_alg,40,32.0,0.07168698310852051,0,500.0
OneMax,genetic_alg,40,33.0,0.10645389556884766,0,1000.0
OneMax,genetic_alg,40,32.0,0.11078882217407227,1,50.0
OneMax,genetic_alg,40,32.0,0.1111910343170166,1,500.0
OneMax,genetic_alg,40,32.0,0.11161494255065918,1,1000.0
OneMax,genetic_alg,40,32.0,0.061289310455322266,2,50.0
OneMax,genetic_alg,40,32.0,0.060898780822753906,2,500.0
OneMax,genetic_alg,40,32.0,0.061100006103515625,2,1000.0
OneMax,genetic_alg,40,32.0,0.09540510177612305,3,50.0
OneMax,genetic_alg,40,32.0,0.09540200233459473,3,500.0
OneMax,genetic_alg,40,32.0,0.09571313858032227,3,1000.0
OneMax,mimic,40,39.0,1.0166468620300293,0,5.0
OneMax,mimic,40,40.0,3.1011221408843994,0,50.0
OneMax,mimic,40,40.0,2.929588794708252,0,100.0
OneMax,mimic,40,40.0,1.0087497234344482,1,5.0
OneMax,mimic,40,40.0,2.913512945175171,1,50.0
OneMax,mimic,40,40.0,2.91965389251709,1,100.0
OneMax,mimic,40,39.0,1.0047638416290283,2,5.0
OneMax,mimic,40,40.0,3.1150131225585938,2,50.0
OneMax,mimic,40,40.0,3.1128180027008057,2,100.0
OneMax,mimic,40,40.0,1.0157692432403564,3,5.0
OneMax,mimic,40,40.0,2.957068920135498,3,50.0
OneMax,mimic,40,40.0,2.941627025604248,3,100.0
FlipFlop,random_hill_climb,40,25.0,0.00024890899658203125,0,50.0
FlipFlop,random_hill_climb,40,34.0,0.0004937648773193359,0,500.0
FlipFlop,random_hill_climb,40,30.0,0.00027489662170410156,0,1000.0
FlipFlop,random_hill_climb,40,29.0,0.00045180320739746094,1,50.0
FlipFlop,random_hill_climb,40,29.0,0.00045180320739746094,1,500.0
FlipFlop,random_hill_climb,40,29.0,0.00045299530029296875,1,1000.0
FlipFlop,random_hill_climb,40,26.0,0.00019216537475585938,2,50.0
FlipFlop,random_hill_climb,40,26.0,0.00019311904907226562,2,500.0
FlipFlop,random_hill_climb,40,26.0,0.00019311904907226562,2,1000.0
FlipFlop,random_hill_climb,40,26.0,0.00022602081298828125,3,50.0
FlipFlop,random_hill_climb,40,26.0,0.00023126602172851562,3,500.0
FlipFlop,random_hill_climb,40,26.0,0.0003509521484375,3,1000.0
FlipFlop,simulated_annealing,40,31.0,0.0006117820739746094,0,50.0
FlipFlop,simulated_annealing,40,32.0,0.00185394287109375,0,500.0
FlipFlop,simulated_annealing,40,34.0,0.0015299320220947266,0,1000.0
FlipFlop,simulated_annealing,40,24.0,0.0006630420684814453,1,50.0
FlipFlop,simulated_annealing,40,33.0,0.002905130386352539,1,500.0
FlipFlop,simulated_annealing,40,33.0,0.0029048919677734375,1,1000.0
FlipFlop,simulated_annealing,40,28.0,0.0006439685821533203,2,50.0
FlipFlop,simulated_annealing,40,32.0,0.002774953842163086,2,500.0
FlipFlop,simulated_annealing,40,32.0,0.0027751922607421875,2,1000.0
FlipFlop,simulated_annealing,40,30.0,0.0006558895111083984,3,50.0
FlipFlop,simulated_annealing,40,30.0,0.0018739700317382812,3,500.0
FlipFlop,simulated_annealing,40,30.0,0.0018718242645263672,3,1000.0
FlipFlop,genetic_alg,40,29.0,0.09522581100463867,0,50.0
FlipFlop,genetic_alg,40,31.0,0.09534382820129395,0,500.0
FlipFlop,genetic_alg,40,30.0,0.06796383857727051,0,1000.0
FlipFlop,genetic_alg,40,31.0,0.13835692405700684,1,50.0
FlipFlop,genetic_alg,40,31.0,0.13835716247558594,1,500.0
FlipFlop,genetic_alg,40,31.0,0.13788509368896484,1,1000.0
FlipFlop,genetic_alg,40,31.0,0.11739182472229004,2,50.0
FlipFlop,genetic_alg,40,31.0,0.1176450252532959,2,500.0
FlipFlop,genetic_alg,40,31.0,0.1164710521697998,2,1000.0
FlipFlop,genetic_alg,40,31.0,0.06712508201599121,3,50.0
FlipFlop,genetic_alg,40,31.0,0.06699419021606445,3,500.0
FlipFlop,genetic_alg,40,31.0,0.0670320987701416,3,1000.0
FlipFlop,mimic,40,34.0,1.0273563861846924,0,5.0
FlipFlop,mimic,40,38.0,3.181378126144409,0,50.0
FlipFlop,mimic,40,36.0,3.2838380336761475,0,100.0
FlipFlop,mimic,40,36.0,1.0226960182189941,1,5.0
FlipFlop,mimic,40,37.0,3.417785882949829,1,50.0
FlipFlop,mimic,40,37.0,3.4112539291381836,1,100.0
FlipFlop,mimic,40,34.0,1.0306038856506348,2,5.0
FlipFlop,mimic,40,36.0,3.6364359855651855,2,50.0
FlipFlop,mimic,40,36.0,3.6333720684051514,2,100.0
FlipFlop,mimic,40,37.0,1.0283141136169434,3,5.0
FlipFlop,mimic,40,37.0,2.7545270919799805,3,50.0
FlipFlop,mimic,40,37.0,2.7591569423675537,3,100.0
FourPeaks,random_hill_climb,40,2.0,6.198883056640625e-05,0,50.0
FourPeaks,random_hill_climb,40,0.0,4.673004150390625e-05,0,500.0
FourPeaks,random_hill_climb,40,0.0,5.1021575927734375e-05,0,1000.0
FourPeaks,random_hill_climb,40,3.0,6.079673767089844e-05,1,50.0
FourPeaks,random_hill_climb,40,3.0,5.602836608886719e-05,1,500.0
FourPeaks,random_hill_climb,40,3.0,5.5789947509765625e-05,1,1000.0
FourPeaks,random_hill_climb,40,1.0,5.1975250244140625e-05,2,50.0
FourPeaks,random_hill_climb,40,1.0,7.081031799316406e-05,2,500.0
FourPeaks,random_hill_climb,40,1.0,6.29425048828125e-05,2,1000.0
FourPeaks,random_hill_climb,40,0.0,5.2928924560546875e-05,3,50.0
FourPeaks,random_hill_climb,40,0.0,6.103515625e-05,3,500.0
FourPeaks,random_hill_climb,40,0.0,5.078315734863281e-05,3,1000.0
FourPeaks,simulated_annealing,40,2.0,0.00040411949157714844,0,50.0
FourPeaks,simulated_annealing,40,62.0,0.004433870315551758,0,500.0
FourPeaks,simulated_annealing,40,63.0,0.007214069366455078,0,1000.0
FourPeaks,simulated_annealing,40,4.0,0.0004353523254394531,1,50.0
FourPeaks,simulated_annealing,40,64.0,0.0037827491760253906,1,500.0
FourPeaks,simulated_annealing,40,64.0,0.0037949085235595703,1,1000.0
FourPeaks,simulated_annealing,40,1.0,0.0003731250762939453,2,50.0
FourPeaks,simulated_annealing,40,22.0,0.004433155059814453,2,500.0
FourPeaks,simulated_annealing,40,72.0,0.005715847015380859,2,1000.0
FourPeaks,simulated_annealing,40,2.0,0.0003688335418701172,3,50.0
FourPeaks,simulated_annealing,40,68.0,0.0023267269134521484,3,500.0
FourPeaks,simulated_annealing,40,68.0,0.0023469924926757812,3,1000.0
FourPeaks,genetic_alg,40,54.0,0.09276986122131348,0,50.0
FourPeaks,genetic_alg,40,55.0,0.09368085861206055,0,500.0
FourPeaks,genetic_alg,40,63.0,0.07954812049865723,0,1000.0
FourPeaks,genetic_alg,40,54.0,0.07790112495422363,1,50.0
FourPeaks,genetic_alg,40,54.0,0.07778000831604004,1,500.0
FourPeaks,genetic_alg,40,54.0,0.07799696922302246,1,1000.0
FourPeaks,genetic_alg,40,56.0,0.13576602935791016,2,50.0
FourPeaks,genetic_alg,40,56.0,0.13538265228271484,2,500.0
FourPeaks,genetic_alg,40,56.0,0.136260986328125,2,1000.0
FourPeaks,genetic_alg,40,55.0,0.07875204086303711,3,50.0
FourPeaks,genetic_alg,40,55.0,0.07952690124511719,3,500.0
FourPeaks,genetic_alg,40,55.0,0.07781505584716797,3,1000.0
FourPeaks,mimic,40,50.0,1.0259060859680176,0,5.0
FourPeaks,mimic,40,65.0,4.46356987953186,0,50.0
FourPeaks,mimic,40,64.0,4.787898063659668,0,100.0
FourPeaks,mimic,40,55.0,1.0095620155334473,1,5.0
FourPeaks,mimic,40,61.0,3.5290298461914062,1,50.0
FourPeaks,mimic,40,61.0,3.516906976699829,1,100.0
FourPeaks,mimic,40,55.0,1.0179922580718994,2,5.0
FourPeaks,mimic,40,69.0,5.385095119476318,2,50.0
FourPeaks,mimic,40,69.0,5.304555654525757,2,100.0
FourPeaks,mimic,40,53.0,1.020569086074829,3,5.0
FourPeaks,mimic,40,57.0,4.00490927696228,3,50.0
FourPeaks,mimic,40,57.0,4.006424903869629,3,100.0
OneMax,random_hill_climb,50,42.0,0.00032901763916015625,0,50.0
OneMax,random_hill_climb,50,43.0,0.00043082237243652344,0,500.0
OneMax,random_hill_climb,50,46.0,0.0006258487701416016,0,1000.0
OneMax,random_hill_climb,50,45.0,0.00032901763916015625,1,50.0
OneMax,random_hill_climb,50,46.0,0.0004570484161376953,1,500.0
OneMax,random_hill_climb,50,46.0,0.0004551410675048828,1,1000.0
OneMax,random_hill_climb,50,40.0,0.0003368854522705078,2,50.0
OneMax,random_hill_climb,50,43.0,0.00045490264892578125,2,500.0
OneMax,random_hill_climb,50,43.0,0.00045108795166015625,2,1000.0
OneMax,random_hill_climb,50,38.0,0.0002758502960205078,3,50.0
OneMax,random_hill_climb,50,38.0,0.0002758502960205078,3,500.0
OneMax,random_hill_climb,50,38.0,0.0002751350402832031,3,1000.0
OneMax,simulated_annealing,50,34.0,0.0005362033843994141,0,50.0
OneMax,simulated_annealing,50,43.0,0.0012040138244628906,0,500.0
OneMax,simulated_annealing,50,41.0,0.0007460117340087891,0,1000.0
OneMax,simulated_annealing,50,38.0,0.00047278404235839844,1,50.0
OneMax,simulated_annealing,50,46.0,0.0008580684661865234,1,500.0
OneMax,simulated_annealing,50,46.0,0.0008680820465087891,1,1000.0
OneMax,simulated_annealing,50,38.0,0.0004489421844482422,2,50.0
OneMax,simulated_annealing,50,41.0,0.0012319087982177734,2,500.0
OneMax,simulated_annealing,50,41.0,0.0012331008911132812,2,1000.0
OneMax,simulated_annealing,50,32.0,0.00046896934509277344,3,50.0
OneMax,simulated_annealing,50,36.0,0.0006279945373535156,3,500.0
OneMax,simulated_annealing,50,36.0,0.0006227493286132812,3,1000.0
OneMax,genetic_alg,50,39.0,0.10483622550964355,0,50.0
OneMax,genetic_alg,50,40.0,0.08371400833129883,0,500.0
OneMax,genetic_alg,50,38.0,0.08975720405578613,0,1000.0
OneMax,genetic_alg,50,39.0,0.09889984130859375,1,50.0
OneMax,genetic_alg,50,39.0,0.09912228584289551,1,500.0
OneMax,genetic_alg,50,39.0,0.09886574745178223,1,1000.0
OneMax,genetic_alg,50,38.0,0.06807708740234375,2,50.0
OneMax,genetic_alg,50,38.0,0.06912398338317871,2,500.0
OneMax,genetic_alg,50,38.0,0.06833887100219727,2,1000.0
OneMax,genetic_alg,50,38.0,0.10918903350830078,3,50.0
OneMax,genetic_alg,50,38.0,0.1096949577331543,3,500.0
OneMax,genetic_alg,50,38.0,0.11059689521789551,3,1000.0
OneMax,mimic,50,49.0,1.594123125076294,0,5.0
OneMax,mimic,50,50.0,4.909283876419067,0,50.0
OneMax,mimic,50,50.0,4.902441024780273,0,100.0
OneMax,mimic,50,48.0,1.5926129817962646,1,5.0
OneMax,mimic,50,50.0,4.916746139526367,1,50.0
OneMax,mimic,50,50.0,5.26094913482666,1,100.0
OneMax,mimic,50,49.0,1.6156830787658691,2,5.0
OneMax,mimic,50,50.0,5.479949235916138,2,50.0
OneMax,mimic,50,50.0,5.293313026428223,2,100.0
OneMax,mimic,50,48.0,1.6177048683166504,3,5.0
OneMax,mimic,50,50.0,5.135415077209473,3,50.0
OneMax,mimic,50,50.0,5.230020046234131,3,100.0
FlipFlop,random_hill_climb,50,33.0,0.00028204917907714844,0,50.0
FlipFlop,random_hill_climb,50,25.0,0.0001888275146484375,0,500.0
FlipFlop,random_hill_climb,50,34.0,0.00025010108947753906,0,1000.0
FlipFlop,random_hill_climb,50,27.0,0.00021505355834960938,1,50.0
FlipFlop,random_hill_climb,50,27.0,0.0002110004425048828,1,500.0
FlipFlop,random_hill_climb,50,27.0,0.0002231597900390625,1,1000.0
FlipFlop,random_hill_climb,50,33.0,0.0003681182861328125,2,50.0
FlipFlop,random_hill_climb,50,33.0,0.00035119056701660156,2,500.0
FlipFlop,random_hill_climb,50,33.0,0.0003490447998046875,2,1000.0
FlipFlop,random_hill_climb,50,32.0,0.0002551078796386719,3,50.0
FlipFlop,random_hill_climb,50,32.0,0.00025391578674316406,3,500.0
FlipFlop,random_hill_climb,50,32.0,0.00025725364685058594,3,1000.0
FlipFlop,simulated_annealing,50,33.0,0.0007870197296142578,0,50.0
FlipFlop,simulated_annealing,50,40.0,0.002835988998413086,0,500.0
FlipFlop,simulated_annealing,50,43.0,0.001783132553100586,0,1000.0
FlipFlop,simulated_annealing,50,30.0,0.0007891654968261719,1,50.0
FlipFlop,simulated_annealing,50,39.0,0.00199127197265625,1,500.0
FlipFlop,simulated_annealing,50,39.0,0.001962900161743164,1,1000.0
FlipFlop,simulated_annealing,50,33.0,0.0007359981536865234,2,50.0
FlipFlop,simulated_annealing,50,47.0,0.0046520233154296875,2,500.0
FlipFlop,simulated_annealing,50,47.0,0.004266977310180664,2,1000.0
FlipFlop,simulated_annealing,50,40.0,0.0007617473602294922,3,50.0
FlipFlop,simulated_annealing,50,44.0,0.0013399124145507812,3,500.0
FlipFlop,simulated_annealing,50,44.0,0.0013158321380615234,3,1000.0
FlipFlop,genetic_alg,50,37.0,0.06868886947631836,0,50.0
FlipFlop,genetic_alg,50,37.0,0.11080098152160645,0,500.0
FlipFlop,genetic_alg,50,37.0,0.11732673645019531,0,1000.0
FlipFlop,genetic_alg,50,36.0,0.08576798439025879,1,50.0
FlipFlop,genetic_alg,50,36.0,0.08471012115478516,1,500.0
FlipFlop,genetic_alg,50,36.0,0.08975005149841309,1,1000.0
FlipFlop,genetic_alg,50,38.0,0.08392000198364258,2,50.0
FlipFlop,genetic_alg,50,38.0,0.0738379955291748,2,500.0
FlipFlop,genetic_alg,50,38.0,0.07467293739318848,2,1000.0
FlipFlop,genetic_alg,50,38.0,0.12868285179138184,3,50.0
FlipFlop,genetic_alg,50,38.0,0.13104891777038574,3,500.0
FlipFlop,genetic_alg,50,38.0,0.1268761157989502,3,1000.0
FlipFlop,mimic,50,43.0,1.7874438762664795,0,5.0
FlipFlop,mimic,50,44.0,5.9598548412323,0,50.0
FlipFlop,mimic,50,44.0,5.285466909408569,0,100.0
FlipFlop,mimic,50,44.0,1.6919689178466797,1,5.0
FlipFlop,mimic,50,49.0,6.019606828689575,1,50.0
FlipFlop,mimic,50,49.0,6.06432318687439,1,100.0
FlipFlop,mimic,50,42.0,1.679049015045166,2,5.0
FlipFlop,mimic,50,46.0,6.476744890213013,2,50.0
FlipFlop,mimic,50,46.0,6.3740949630737305,2,100.0
FlipFlop,mimic,50,42.0,1.6464250087738037,3,5.0
FlipFlop,mimic,50,45.0,5.755373954772949,3,50.0
FlipFlop,mimic,50,45.0,5.747786045074463,3,100.0
FourPeaks,random_hill_climb,50,8.0,0.00011181831359863281,0,50.0
FourPeaks,random_hill_climb,50,1.0,4.76837158203125e-05,0,500.0
FourPeaks,random_hill_climb,50,1.0,4.673004150390625e-05,0,1000.0
FourPeaks,random_hill_climb,50,2.0,5.2928924560546875e-05,1,50.0
FourPeaks,random_hill_climb,50,2.0,5.030632019042969e-05,1,500.0
FourPeaks,random_hill_climb,50,2.0,4.9114227294921875e-05,1,1000.0
FourPeaks,random_hill_climb,50,5.0,0.00010013580322265625,2,50.0
FourPeaks,random_hill_climb,50,5.0,9.703636169433594e-05,2,500.0
FourPeaks,random_hill_climb,50,5.0,0.00011587142944335938,2,1000.0
FourPeaks,random_hill_climb,50,1.0,7.796287536621094e-05,3,50.0
FourPeaks,random_hill_climb,50,1.0,7.677078247070312e-05,3,500.0
FourPeaks,random_hill_climb,50,1.0,7.605552673339844e-05,3,1000.0
FourPeaks,simulated_annealing,50,59.0,0.0004382133483886719,0,50.0
FourPeaks,simulated_annealing,50,20.0,0.004220008850097656,0,500.0
FourPeaks,simulated_annealing,50,84.0,0.004328012466430664,0,1000.0
FourPeaks,simulated_annealing,50,1.0,0.0005161762237548828,1,50.0
FourPeaks,simulated_annealing,50,15.0,0.004241943359375,1,500.0
FourPeaks,simulated_annealing,50,23.0,0.010699033737182617,1,1000.0
FourPeaks,simulated_annealing,50,9.0,0.0006532669067382812,2,50.0
FourPeaks,simulated_annealing,50,23.0,0.005127906799316406,2,500.0
FourPeaks,simulated_annealing,50,36.0,0.008201360702514648,2,1000.0
FourPeaks,simulated_annealing,50,4.0,0.0004019737243652344,3,50.0
FourPeaks,simulated_annealing,50,20.0,0.0041961669921875,3,500.0
FourPeaks,simulated_annealing,50,84.0,0.007447004318237305,3,1000.0
FourPeaks,genetic_alg,50,70.0,0.09280896186828613,0,50.0
FourPeaks,genetic_alg,50,69.0,0.08837723731994629,0,500.0
FourPeaks,genetic_alg,50,65.0,0.09839200973510742,0,1000.0
FourPeaks,genetic_alg,50,68.0,0.13891911506652832,1,50.0
FourPeaks,genetic_alg,50,68.0,0.13928985595703125,1,500.0
FourPeaks,genetic_alg,50,68.0,0.13968992233276367,1,1000.0
FourPeaks,genetic_alg,50,68.0,0.12871479988098145,2,50.0
FourPeaks,genetic_alg,50,68.0,0.1295149326324463,2,500.0
FourPeaks,genetic_alg,50,68.0,0.1291489601135254,2,1000.0
FourPeaks,genetic_alg,50,65.0,0.11331701278686523,3,50.0
FourPeaks,genetic_alg,50,65.0,0.11306309700012207,3,500.0
FourPeaks,genetic_alg,50,65.0,0.11280012130737305,3,1000.0
FourPeaks,mimic,50,65.0,1.6328272819519043,0,5.0
FourPeaks,mimic,50,66.0,5.504819869995117,0,50.0
FourPeaks,mimic,50,90.0,9.19076681137085,0,100.0
FourPeaks,mimic,50,67.0,1.6150410175323486,1,5.0
FourPeaks,mimic,50,86.0,7.790674209594727,1,50.0
FourPeaks,mimic,50,86.0,7.810431957244873,1,100.0
FourPeaks,mimic,50,60.0,1.6487550735473633,2,5.0
FourPeaks,mimic,50,72.0,8.918311834335327,2,50.0
FourPeaks,mimic,50,72.0,8.856774091720581,2,100.0
FourPeaks,mimic,50,61.0,1.6401629447937012,3,5.0
FourPeaks,mimic,50,78.0,8.614903926849365,3,50.0
FourPeaks,mimic,50,78.0,8.58273196220398,3,100.0
OneMax,random_hill_climb,60,52.0,0.0003867149353027344,0,50.0
OneMax,random_hill_climb,60,54.0,0.0006070137023925781,0,500.0
OneMax,random_hill_climb,60,51.0,0.0004470348358154297,0,1000.0
OneMax,random_hill_climb,60,52.0,0.0004589557647705078,1,50.0
OneMax,random_hill_climb,60,53.0,0.0007100105285644531,1,500.0
OneMax,random_hill_climb,60,53.0,0.0004570484161376953,1,1000.0
OneMax,random_hill_climb,60,46.0,0.0003421306610107422,2,50.0
OneMax,random_hill_climb,60,50.0,0.0007557868957519531,2,500.0
OneMax,random_hill_climb,60,50.0,0.000576019287109375,2,1000.0
OneMax,random_hill_climb,60,43.0,0.0003287792205810547,3,50.0
OneMax,random_hill_climb,60,43.0,0.0003299713134765625,3,500.0
OneMax,random_hill_climb,60,43.0,0.0003228187561035156,3,1000.0
OneMax,simulated_annealing,60,40.0,0.000476837158203125,0,50.0
OneMax,simulated_annealing,60,46.0,0.0009720325469970703,0,500.0
OneMax,simulated_annealing,60,53.0,0.0009400844573974609,0,1000.0
OneMax,simulated_annealing,60,43.0,0.0004570484161376953,1,50.0
OneMax,simulated_annealing,60,55.0,0.0015759468078613281,1,500.0
OneMax,simulated_annealing,60,55.0,0.0013430118560791016,1,1000.0
OneMax,simulated_annealing,60,41.0,0.00042700767517089844,2,50.0
OneMax,simulated_annealing,60,53.0,0.001138925552368164,2,500.0
OneMax,simulated_annealing,60,53.0,0.0011439323425292969,2,1000.0
OneMax,simulated_annealing,60,41.0,0.0004382133483886719,3,50.0
OneMax,simulated_annealing,60,44.0,0.0006079673767089844,3,500.0
OneMax,simulated_annealing,60,44.0,0.0006151199340820312,3,1000.0
OneMax,genetic_alg,60,46.0,0.1377112865447998,0,50.0
OneMax,genetic_alg,60,45.0,0.11688899993896484,0,500.0
OneMax,genetic_alg,60,46.0,0.08281207084655762,0,1000.0
OneMax,genetic_alg,60,47.0,0.1207120418548584,1,50.0
OneMax,genetic_alg,60,47.0,0.12064003944396973,1,500.0
OneMax,genetic_alg,60,47.0,0.12077593803405762,1,1000.0
OneMax,genetic_alg,60,45.0,0.08388996124267578,2,50.0
OneMax,genetic_alg,60,45.0,0.08248591423034668,2,500.0
OneMax,genetic_alg,60,45.0,0.08366680145263672,2,1000.0
OneMax,genetic_alg,60,44.0,0.08816719055175781,3,50.0
OneMax,genetic_alg,60,44.0,0.08814120292663574,3,500.0
OneMax,genetic_alg,60,44.0,0.08864426612854004,3,1000.0
OneMax,mimic,60,54.0,2.355290174484253,0,5.0
OneMax,mimic,60,60.0,8.092838048934937,0,50.0
OneMax,mimic,60,60.0,7.239688158035278,0,100.0
OneMax,mimic,60,57.0,2.3516972064971924,1,5.0
OneMax,mimic,60,60.0,7.791801691055298,1,50.0
OneMax,mimic,60,60.0,7.755955934524536,1,100.0
OneMax,mimic,60,58.0,2.375802755355835,2,5.0
OneMax,mimic,60,60.0,7.625694036483765,2,50.0
OneMax,mimic,60,60.0,7.620134115219116,2,100.0
OneMax,mimic,60,57.0,2.3304009437561035,3,5.0
OneMax,mimic,60,60.0,7.595398902893066,3,50.0
OneMax,mimic,60,60.0,7.596557855606079,3,100.0
FlipFlop,random_hill_climb,60,37.0,0.0001952648162841797,0,50.0
FlipFlop,random_hill_climb,60,32.0,0.0002560615539550781,0,500.0
FlipFlop,random_hill_climb,60,41.0,0.00023984909057617188,0,1000.0
FlipFlop,random_hill_climb,60,40.0,0.00045680999755859375,1,50.0
FlipFlop,random_hill_climb,60,40.0,0.0004611015319824219,1,500.0
FlipFlop,random_hill_climb,60,40.0,0.0004520416259765625,1,1000.0
FlipFlop,random_hill_climb,60,43.0,0.0005769729614257812,2,50.0
FlipFlop,random_hill_climb,60,43.0,0.0006279945373535156,2,500.0
FlipFlop,random_hill_climb,60,43.0,0.0005769729614257812,2,1000.0
FlipFlop,random_hill_climb,60,39.0,0.0003352165222167969,3,50.0
FlipFlop,random_hill_climb,60,39.0,0.0003311634063720703,3,500.0
FlipFlop,random_hill_climb,60,39.0,0.000335693359375,3,1000.0
FlipFlop,simulated_annealing,60,40.0,0.0009047985076904297,0,50.0
FlipFlop,simulated_annealing,60,51.0,0.0035839080810546875,0,500.0
FlipFlop,simulated_annealing,60,48.0,0.0035898685455322266,0,1000.0
FlipFlop,simulated_annealing,60,40.0,0.0009098052978515625,1,50.0
FlipFlop,simulated_annealing,60,53.0,0.005434989929199219,1,500.0
FlipFlop,simulated_annealing,60,53.0,0.005357027053833008,1,1000.0
FlipFlop,simulated_annealing,60,38.0,0.0008809566497802734,2,50.0
FlipFlop,simulated_annealing,60,50.0,0.0027620792388916016,2,500.0
FlipFlop,simulated_annealing,60,50.0,0.002794981002807617,2,1000.0
FlipFlop,simulated_annealing,60,45.0,0.0009047985076904297,3,50.0
FlipFlop,simulated_annealing,60,53.0,0.0019598007202148438,3,500.0
FlipFlop,simulated_annealing,60,53.0,0.001936197280883789,3,1000.0
FlipFlop,genetic_alg,60,46.0,0.20620203018188477,0,50.0
FlipFlop,genetic_alg,60,44.0,0.12338876724243164,0,500.0
FlipFlop,genetic_alg,60,45.0,0.0914309024810791,0,1000.0
FlipFlop,genetic_alg,60,46.0,0.07197785377502441,1,50.0
FlipFlop,genetic_alg,60,46.0,0.07204890251159668,1,500.0
FlipFlop,genetic_alg,60,46.0,0.07175612449645996,1,1000.0
