,algorithm,duration,nn,random_state,train_accuracy,test_accuracy,f1_train,f1_test,fitness_curve,sample_size,hidden_nodes,max_iters
776,gradient_descent,0.07986092567443848,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",0,0.8633540372670807,0.8633540372670807,0.0,0.0,100,966,[8],100
777,gradient_descent,0.15705490112304688,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",0,0.8633540372670807,0.8633540372670807,0.0,0.0,200,966,[8],200
778,gradient_descent,0.2347719669342041,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",0,0.8633540372670807,0.8633540372670807,0.0,0.0,300,966,[8],300
779,gradient_descent,0.30916595458984375,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",0,0.8633540372670807,0.8633540372670807,0.0,0.0,400,966,[8],400
780,gradient_descent,0.08943486213684082,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",0,0.7126833477135461,0.7080745341614907,0.21276595744680848,0.17543859649122806,100,1159,[8],100
781,gradient_descent,0.19270777702331543,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",0,0.7126833477135461,0.7080745341614907,0.21276595744680848,0.17543859649122806,200,1159,[8],200
782,gradient_descent,0.2995786666870117,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",0,0.7126833477135461,0.7080745341614907,0.21276595744680848,0.17543859649122806,300,1159,[8],300
783,gradient_descent,0.40239787101745605,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",0,0.7126833477135461,0.7080745341614907,0.21276595744680848,0.17543859649122806,400,1159,[8],400
784,gradient_descent,0.11138391494750977,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",0,0.8727810650887574,0.8695652173913043,0.07526881720430108,0.08695652173913045,100,1352,[8],100
785,gradient_descent,0.21501898765563965,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",0,0.8727810650887574,0.8695652173913043,0.07526881720430108,0.08695652173913045,200,1352,[8],200
786,gradient_descent,0.3363170623779297,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",0,0.8727810650887574,0.8695652173913043,0.07526881720430108,0.08695652173913045,300,1352,[8],300
787,gradient_descent,0.4560971260070801,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",0,0.8727810650887574,0.8695652173913043,0.07526881720430108,0.08695652173913045,400,1352,[8],400
788,gradient_descent,0.12564802169799805,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",0,0.8925566343042072,0.8799171842650103,0.33599999999999997,0.25641025641025644,100,1545,[8],100
789,gradient_descent,0.25499916076660156,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",0,0.8925566343042072,0.8799171842650103,0.33599999999999997,0.25641025641025644,200,1545,[8],200
790,gradient_descent,0.37256693840026855,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",0,0.8925566343042072,0.8799171842650103,0.33599999999999997,0.25641025641025644,300,1545,[8],300
791,gradient_descent,0.4792459011077881,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",0,0.8925566343042072,0.8799171842650103,0.33599999999999997,0.25641025641025644,400,1545,[8],400
792,gradient_descent,0.13794302940368652,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",0,0.7105868814729575,0.7080745341614907,0.20537124802527645,0.17543859649122806,100,1738,[8],100
793,gradient_descent,0.25626397132873535,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",0,0.7105868814729575,0.7080745341614907,0.20537124802527645,0.17543859649122806,200,1738,[8],200
794,gradient_descent,0.3863081932067871,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",0,0.7105868814729575,0.7080745341614907,0.20537124802527645,0.17543859649122806,300,1738,[8],300
795,gradient_descent,0.5176661014556885,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",0,0.7105868814729575,0.7080745341614907,0.20537124802527645,0.17543859649122806,400,1738,[8],400
796,gradient_descent,0.1396641731262207,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",0,0.7070393374741201,0.7080745341614907,0.2072829131652661,0.17543859649122806,100,1932,[8],100
797,gradient_descent,0.2883899211883545,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",0,0.7070393374741201,0.7080745341614907,0.2072829131652661,0.17543859649122806,200,1932,[8],200
798,gradient_descent,0.42777514457702637,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",0,0.7070393374741201,0.7080745341614907,0.2072829131652661,0.17543859649122806,300,1932,[8],300
799,gradient_descent,0.5566680431365967,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",0,0.7070393374741201,0.7080745341614907,0.2072829131652661,0.17543859649122806,400,1932,[8],400
800,gradient_descent,0.07969903945922852,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",1,0.8566493955094991,0.8633540372670807,0.0,0.0,100,579,[8],100
801,gradient_descent,0.14895105361938477,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",1,0.8566493955094991,0.8633540372670807,0.0,0.0,200,579,[8],200
802,gradient_descent,0.20311784744262695,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",1,0.8566493955094991,0.8633540372670807,0.0,0.0,300,579,[8],300
803,gradient_descent,0.2654988765716553,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",1,0.8566493955094991,0.8633540372670807,0.0,0.0,400,579,[8],400
804,gradient_descent,0.07328987121582031,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",1,0.8588082901554405,0.8633540372670807,0.0,0.0,100,772,[8],100
805,gradient_descent,0.14720797538757324,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",1,0.8588082901554405,0.8633540372670807,0.0,0.0,200,772,[8],200
806,gradient_descent,0.21696114540100098,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",1,0.8588082901554405,0.8633540372670807,0.0,0.0,300,772,[8],300
807,gradient_descent,0.2872798442840576,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",1,0.8588082901554405,0.8633540372670807,0.0,0.0,400,772,[8],400
808,gradient_descent,0.07963323593139648,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",1,0.865424430641822,0.8716356107660456,0.12162162162162163,0.1388888888888889,100,966,[8],100
809,gradient_descent,0.15767288208007812,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",1,0.865424430641822,0.8716356107660456,0.12162162162162163,0.1388888888888889,200,966,[8],200
810,gradient_descent,0.23441696166992188,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",1,0.865424430641822,0.8716356107660456,0.12162162162162163,0.1388888888888889,300,966,[8],300
811,gradient_descent,0.2756929397583008,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",1,0.865424430641822,0.8716356107660456,0.12162162162162163,0.1388888888888889,400,966,[8],400
812,gradient_descent,0.08474397659301758,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",1,0.8645383951682485,0.8633540372670807,0.0,0.0,100,1159,[8],100
813,gradient_descent,0.18769502639770508,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",1,0.8645383951682485,0.8633540372670807,0.0,0.0,200,1159,[8],200
814,gradient_descent,0.29206395149230957,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",1,0.8645383951682485,0.8633540372670807,0.0,0.0,300,1159,[8],300
815,gradient_descent,0.357241153717041,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",1,0.8645383951682485,0.8633540372670807,0.0,0.0,366,1159,[8],400
816,gradient_descent,0.10703110694885254,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",1,0.8668639053254438,0.8633540372670807,0.0,0.0,100,1352,[8],100
817,gradient_descent,0.21845102310180664,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",1,0.8668639053254438,0.8633540372670807,0.0,0.0,200,1352,[8],200
818,gradient_descent,0.3363509178161621,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",1,0.8668639053254438,0.8633540372670807,0.0,0.0,300,1352,[8],300
819,gradient_descent,0.4412519931793213,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",1,0.8668639053254438,0.8633540372670807,0.0,0.0,400,1352,[8],400
820,gradient_descent,0.12499189376831055,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",1,0.8822006472491909,0.8737060041407867,0.2288135593220339,0.1643835616438356,100,1545,[8],100
821,gradient_descent,0.2065448760986328,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",1,0.8822006472491909,0.8737060041407867,0.2288135593220339,0.1643835616438356,177,1545,[8],200
822,gradient_descent,0.21187305450439453,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",1,0.8822006472491909,0.8737060041407867,0.2288135593220339,0.1643835616438356,177,1545,[8],300
823,gradient_descent,0.20282793045043945,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",1,0.8822006472491909,0.8737060041407867,0.2288135593220339,0.1643835616438356,177,1545,[8],400
824,gradient_descent,0.1345679759979248,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",1,0.8642117376294591,0.8633540372670807,0.0,0.0,100,1738,[8],100
825,gradient_descent,0.24501800537109375,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",1,0.8670886075949367,0.865424430641822,0.10810810810810811,0.10958904109589043,200,1738,[8],200
826,gradient_descent,0.3886899948120117,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",1,0.8670886075949367,0.865424430641822,0.10810810810810811,0.10958904109589043,300,1738,[8],300
827,gradient_descent,0.5136160850524902,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",1,0.8670886075949367,0.865424430641822,0.10810810810810811,0.10958904109589043,400,1738,[8],400
828,gradient_descent,0.14494800567626953,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",1,0.8643892339544513,0.8633540372670807,0.0,0.0,100,1932,[8],100
829,gradient_descent,0.2787899971008301,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",1,0.8643892339544513,0.8633540372670807,0.0,0.0,200,1932,[8],200
830,gradient_descent,0.40734219551086426,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",1,0.8643892339544513,0.8633540372670807,0.0,0.0,300,1932,[8],300
831,gradient_descent,0.5698561668395996,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",1,0.8643892339544513,0.8633540372670807,0.0,0.0,400,1932,[8],400
832,gradient_descent,0.07863187789916992,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",2,0.3333333333333333,0.35403726708074534,0.16810344827586207,0.2121212121212121,100,579,[8],100
833,gradient_descent,0.14978885650634766,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",2,0.3333333333333333,0.35403726708074534,0.16810344827586207,0.2121212121212121,200,579,[8],200
834,gradient_descent,0.1888577938079834,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",2,0.3333333333333333,0.35403726708074534,0.16810344827586207,0.2121212121212121,300,579,[8],300
835,gradient_descent,0.24298906326293945,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",2,0.3333333333333333,0.35403726708074534,0.16810344827586207,0.2121212121212121,400,579,[8],400
836,gradient_descent,0.06577897071838379,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",2,0.3380829015544041,0.35403726708074534,0.16639477977161501,0.2121212121212121,100,772,[8],100
837,gradient_descent,0.1316061019897461,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",2,0.3380829015544041,0.35403726708074534,0.16639477977161501,0.2121212121212121,200,772,[8],200
838,gradient_descent,0.19713497161865234,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",2,0.3380829015544041,0.35403726708074534,0.16639477977161501,0.2121212121212121,300,772,[8],300
839,gradient_descent,0.26830506324768066,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",2,0.3380829015544041,0.35403726708074534,0.16639477977161501,0.2121212121212121,400,772,[8],400
840,gradient_descent,0.07997894287109375,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",2,0.8695652173913043,0.8633540372670807,0.0,0.0,100,966,[8],100
841,gradient_descent,0.14333796501159668,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",2,0.8695652173913043,0.8633540372670807,0.0,0.0,200,966,[8],200
842,gradient_descent,0.20906805992126465,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",2,0.8695652173913043,0.8633540372670807,0.0,0.0,300,966,[8],300
843,gradient_descent,0.2788848876953125,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",2,0.8695652173913043,0.8633540372670807,0.0,0.0,400,966,[8],400
844,gradient_descent,0.11084914207458496,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",2,0.3511647972389991,0.35403726708074534,0.18082788671023964,0.2121212121212121,100,1159,[8],100
845,gradient_descent,0.20783400535583496,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",2,0.3511647972389991,0.35403726708074534,0.18082788671023964,0.2121212121212121,200,1159,[8],200
846,gradient_descent,0.31946897506713867,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",2,0.3511647972389991,0.35403726708074534,0.18082788671023964,0.2121212121212121,300,1159,[8],300
847,gradient_descent,0.4379551410675049,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",2,0.3511647972389991,0.35403726708074534,0.18082788671023964,0.2121212121212121,400,1159,[8],400
848,gradient_descent,0.1272270679473877,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",2,0.35798816568047337,0.35403726708074534,0.18421052631578946,0.2121212121212121,100,1352,[8],100
849,gradient_descent,0.24415063858032227,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",2,0.35798816568047337,0.35403726708074534,0.18421052631578946,0.2121212121212121,200,1352,[8],200
850,gradient_descent,0.35458898544311523,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",2,0.35798816568047337,0.35403726708074534,0.18421052631578946,0.2121212121212121,300,1352,[8],300
851,gradient_descent,0.487929105758667,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",2,0.35798816568047337,0.35403726708074534,0.18421052631578946,0.2121212121212121,400,1352,[8],400
852,gradient_descent,0.12705731391906738,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",2,0.8776699029126214,0.8737060041407867,0.23481781376518215,0.2077922077922078,100,1545,[8],100
853,gradient_descent,0.2586538791656494,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",2,0.8744336569579289,0.8716356107660456,0.15652173913043477,0.1388888888888889,200,1545,[8],200
854,gradient_descent,0.38039398193359375,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",2,0.8653721682847897,0.8633540372670807,0.009523809523809525,0.0,300,1545,[8],300
855,gradient_descent,0.4836242198944092,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",2,0.8666666666666667,0.8695652173913043,0.046296296296296294,0.08695652173913045,400,1545,[8],400
856,gradient_descent,0.13608598709106445,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",2,0.35960874568469503,0.35403726708074534,0.1952277657266811,0.2121212121212121,100,1738,[8],100
857,gradient_descent,0.2735579013824463,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",2,0.35960874568469503,0.35403726708074534,0.1952277657266811,0.2121212121212121,200,1738,[8],200
858,gradient_descent,0.4109327793121338,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",2,0.35960874568469503,0.35403726708074534,0.1952277657266811,0.2121212121212121,300,1738,[8],300
859,gradient_descent,0.5209949016571045,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",2,0.35960874568469503,0.35403726708074534,0.1952277657266811,0.2121212121212121,400,1738,[8],400
860,gradient_descent,0.13406991958618164,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",2,0.35714285714285715,0.35403726708074534,0.1935064935064935,0.2121212121212121,100,1932,[8],100
861,gradient_descent,0.283311128616333,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",2,0.35714285714285715,0.35403726708074534,0.1935064935064935,0.2121212121212121,200,1932,[8],200
862,gradient_descent,0.42104291915893555,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",2,0.35714285714285715,0.35403726708074534,0.1935064935064935,0.2121212121212121,300,1932,[8],300
863,gradient_descent,0.5693559646606445,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",2,0.35714285714285715,0.35403726708074534,0.1935064935064935,0.2121212121212121,400,1932,[8],400
864,gradient_descent,0.08122801780700684,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",3,0.8860103626943006,0.8633540372670807,0.0,0.0,100,579,[8],100
865,gradient_descent,0.1507861614227295,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",3,0.8860103626943006,0.8633540372670807,0.0,0.0,200,579,[8],200
866,gradient_descent,0.20418524742126465,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",3,0.8860103626943006,0.8633540372670807,0.0,0.0,300,579,[8],300
867,gradient_descent,0.25717878341674805,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",3,0.8860103626943006,0.8633540372670807,0.0,0.0,400,579,[8],400
868,gradient_descent,0.06643199920654297,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",3,0.8782383419689119,0.8633540372670807,0.0,0.0,100,772,[8],100
869,gradient_descent,0.13049077987670898,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",3,0.8782383419689119,0.8633540372670807,0.0,0.0,200,772,[8],200
870,gradient_descent,0.21097588539123535,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",3,0.8782383419689119,0.8633540372670807,0.0,0.0,300,772,[8],300
871,gradient_descent,0.2605099678039551,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",3,0.8782383419689119,0.8633540372670807,0.0,0.0,400,772,[8],400
872,gradient_descent,0.07150912284851074,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",3,0.870600414078675,0.8633540372670807,0.0,0.0,100,966,[8],100
873,gradient_descent,0.14797186851501465,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",3,0.870600414078675,0.8633540372670807,0.0,0.0,200,966,[8],200
874,gradient_descent,0.22313714027404785,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",3,0.870600414078675,0.8633540372670807,0.0,0.0,300,966,[8],300
875,gradient_descent,0.29851317405700684,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",3,0.870600414078675,0.8633540372670807,0.0,0.0,400,966,[8],400
876,gradient_descent,0.09670186042785645,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",3,0.8662640207075065,0.8633540372670807,0.0,0.0,100,1159,[8],100
877,gradient_descent,0.19384980201721191,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",3,0.8662640207075065,0.8633540372670807,0.0,0.0,200,1159,[8],200
878,gradient_descent,0.3025648593902588,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",3,0.8662640207075065,0.8633540372670807,0.0,0.0,300,1159,[8],300
879,gradient_descent,0.4235570430755615,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",3,0.8662640207075065,0.8633540372670807,0.0,0.0,400,1159,[8],400
880,gradient_descent,0.11437582969665527,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",3,0.8668639053254438,0.8633540372670807,0.0,0.0,100,1352,[8],100
881,gradient_descent,0.23406100273132324,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",3,0.8668639053254438,0.8633540372670807,0.0,0.0,200,1352,[8],200
882,gradient_descent,0.34473705291748047,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",3,0.8668639053254438,0.8633540372670807,0.0,0.0,300,1352,[8],300
883,gradient_descent,0.4495229721069336,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",3,0.8668639053254438,0.8633540372670807,0.0,0.0,400,1352,[8],400
884,gradient_descent,0.11959195137023926,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",3,0.888673139158576,0.8799171842650103,0.3384615384615385,0.25641025641025644,100,1545,[8],100
885,gradient_descent,0.2491316795349121,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",3,0.888673139158576,0.8799171842650103,0.3384615384615385,0.25641025641025644,200,1545,[8],200
886,gradient_descent,0.3486030101776123,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",3,0.888673139158576,0.8799171842650103,0.3384615384615385,0.25641025641025644,300,1545,[8],300
887,gradient_descent,0.4734499454498291,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",3,0.888673139158576,0.8799171842650103,0.3384615384615385,0.25641025641025644,400,1545,[8],400
888,gradient_descent,0.1101679801940918,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",3,0.8659378596087457,0.8633540372670807,0.0,0.0,85,1738,[8],100
889,gradient_descent,0.11138415336608887,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",3,0.8659378596087457,0.8633540372670807,0.0,0.0,85,1738,[8],200
890,gradient_descent,0.10207700729370117,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",3,0.8659378596087457,0.8633540372670807,0.0,0.0,85,1738,[8],300
891,gradient_descent,0.11099791526794434,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",3,0.8659378596087457,0.8633540372670807,0.0,0.0,85,1738,[8],400
892,gradient_descent,0.1452929973602295,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",3,0.8643892339544513,0.8633540372670807,0.0,0.0,100,1932,[8],100
893,gradient_descent,0.2738640308380127,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",3,0.8643892339544513,0.8633540372670807,0.0,0.0,200,1932,[8],200
894,gradient_descent,0.43095922470092773,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",3,0.8643892339544513,0.8633540372670807,0.0,0.0,300,1932,[8],300
895,gradient_descent,0.5730769634246826,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",3,0.8643892339544513,0.8633540372670807,0.0,0.0,400,1932,[8],400
896,gradient_descent,0.07848787307739258,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",4,0.8687392055267703,0.8633540372670807,0.0,0.0,100,579,[8],100
897,gradient_descent,0.14954924583435059,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",4,0.8687392055267703,0.8633540372670807,0.0,0.0,200,579,[8],200
898,gradient_descent,0.1980588436126709,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",4,0.8687392055267703,0.8633540372670807,0.0,0.0,300,579,[8],300
899,gradient_descent,0.2607607841491699,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",4,0.8687392055267703,0.8633540372670807,0.0,0.0,400,579,[8],400
900,gradient_descent,0.06836891174316406,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",4,0.3471502590673575,0.2981366459627329,0.2125,0.17518248175182483,100,772,[8],100
901,gradient_descent,0.13976097106933594,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",4,0.3471502590673575,0.2981366459627329,0.2125,0.17518248175182483,200,772,[8],200
902,gradient_descent,0.20330190658569336,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",4,0.3471502590673575,0.2981366459627329,0.2125,0.17518248175182483,300,772,[8],300
903,gradient_descent,0.2764289379119873,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",4,0.3471502590673575,0.2981366459627329,0.2125,0.17518248175182483,400,772,[8],400
904,gradient_descent,0.08078598976135254,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",4,0.34057971014492755,0.2981366459627329,0.22031823745410037,0.17518248175182483,100,966,[8],100
905,gradient_descent,0.16051197052001953,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",4,0.34057971014492755,0.2981366459627329,0.22031823745410037,0.17518248175182483,200,966,[8],200
906,gradient_descent,0.21533799171447754,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",4,0.34057971014492755,0.2981366459627329,0.22031823745410037,0.17518248175182483,300,966,[8],300
907,gradient_descent,0.2871129512786865,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",4,0.34057971014492755,0.2981366459627329,0.22031823745410037,0.17518248175182483,400,966,[8],400
908,gradient_descent,0.09422588348388672,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",4,0.32959447799827435,0.2981366459627329,0.20795107033639146,0.17518248175182483,100,1159,[8],100
909,gradient_descent,0.18990397453308105,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",4,0.32959447799827435,0.2981366459627329,0.20795107033639146,0.17518248175182483,200,1159,[8],200
910,gradient_descent,0.30567288398742676,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",4,0.32959447799827435,0.2981366459627329,0.20795107033639146,0.17518248175182483,300,1159,[8],300
